HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_WIN_PCT,AWAY_WIN_PCT,HOME_WIN_STREAK,AWAY_WIN_STREAK
1610612764,1610612751,2022,86,128,0.0028653295128939827,0.0,0,5
1610612738,1610612741,2022,123,119,0.0,0.002857142857142857,5,0
1610612763,1610612766,2022,130,99,0.002849002849002849,0.0,5,0
1610612759,1610612746,2022,106,113,0.002840909090909091,0.0,0,1
1610612742,1610612761,2022,111,110,0.0,0.0028328611898017,2,0
1610612740,1610612744,2022,114,105,0.002824858757062147,0.0,5,0
1610612750,1610612749,2022,102,115,0.0028169014084507044,0.0,5,2
1610612756,1610612757,2022,106,108,0.0,0.0028089887640449437,5,1
1610612747,1610612762,2022,116,130,0.0028011204481792717,0.0,0,4
1610612753,1610612744,2022,130,129,0.002793296089385475,0.0,5,0
1610612760,1610612743,2022,110,122,0.0,0.002785515320334262,0,4
1610612755,1610612764,2022,111,121,0.002777777777777778,0.0,5,1
1610612739,1610612738,2022,114,113,0.002770083102493075,0.0,5,5
1610612748,1610612758,2022,110,107,0.0027624309392265192,0.0,1,5
1610612752,1610612737,2022,99,112,0.0027548209366391185,0.0,5,3
1610612741,1610612766,2022,106,88,0.0027472527472527475,0.0,1,0
1610612745,1610612746,2022,101,109,0.0027397260273972603,0.0,0,2
1610612749,1610612765,2022,116,91,0.0,0.00273224043715847,3,0
1610612759,1610612761,2022,100,143,0.0027247956403269754,0.0,0,1
1610612742,1610612762,2022,103,100,0.0,0.002717391304347826,3,0
1610612757,1610612763,2022,106,111,0.0027100271002710027,0.0,0,5
1610612747,1610612740,2022,120,117,0.002702702702702703,0.0,1,5
1610612751,1610612741,2022,99,108,0.0026954177897574125,0.0,5,2
1610612748,1610612744,2022,116,109,0.002688172043010753,0.0,2,0
1610612760,1610612753,2022,116,108,0.002680965147453083,0.0,1,5
1610612756,1610612750,2022,116,107,0.00267379679144385,0.0,5,5
1610612766,1610612758,2022,108,115,0.0026666666666666666,0.0,0,5
